"Connected body","Location","Entity","street","Number","zipcode","place-name","Date","Fuel","Capacity"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/21/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/22/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/23/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/24/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/25/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/26/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/27/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/28/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/29/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","04/30/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/01/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/02/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/03/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/04/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/05/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/06/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/07/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/08/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/09/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/10/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/11/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/12/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/13/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/14/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/15/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/16/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/17/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/18/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/19/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/20/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/21/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/22/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/23/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/24/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/25/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/26/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/27/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/28/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/29/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/30/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","05/31/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/01/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/02/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/03/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/04/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/05/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/06/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/07/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/08/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/09/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/10/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/11/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/12/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/13/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/14/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/15/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/16/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/17/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/18/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/19/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/20/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/21/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/22/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/23/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/24/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/25/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/26/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/27/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/28/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/29/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 1","Middenweg","36","4782PM","Moerdijk","06/30/2018","E06","348"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/01/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/02/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/03/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/04/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/05/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/06/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/07/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/08/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/09/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/10/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/11/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/12/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/13/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/14/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/15/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/16/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/17/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/18/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/19/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/20/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/21/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/22/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/23/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/24/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/25/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/26/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/27/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/28/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/29/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","04/30/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/01/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/02/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/03/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/04/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/05/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/06/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/07/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/08/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/09/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/10/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/11/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/12/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/13/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/14/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/15/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/16/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/17/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/18/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/19/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/20/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/21/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/22/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/23/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/24/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/25/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/26/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/27/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/28/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/29/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/30/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","05/31/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/01/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/02/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/03/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/04/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/05/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/06/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/07/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/08/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/09/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/10/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/11/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/12/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/13/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/14/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/15/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/16/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/17/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/18/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/19/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/20/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/21/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/22/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/23/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/24/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/25/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/26/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/27/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/28/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/29/2018","E06","426"
"RWE SUPPLY & TRADING NL B.V.","Moerdijk 1
","Moerdijk 2","Middenweg","36","4782PM","Moerdijk","06/30/2018","E06","426"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/01/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/02/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/03/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/04/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/05/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/06/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/07/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/08/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/09/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/10/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/11/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/12/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/13/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/14/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/15/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/16/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/17/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/18/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/19/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/20/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/21/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/22/2018","E06","800"
"UNIPER BENELUX N.V.","ENECO Portfolio","Rijnmond1","Petroleumweg/ Haven 3108","46","3196KD","Vondelingenplaat-R'dam","04/23/2018","E06","800"
