name,eic_code,lat,lon
SAN ESTEBAN 6,,42.41433,-7.649695
SAN FAUSTO 1,,,
SAN FAUSTO 2,,,
SAN JOSE 1,,,
SAN JOSE 2,,,
SAN MARTIN,,,
SAN MIGUEL 1,,,
SAN MIGUEL 2,,,
SAN PEDRO 1,,42.45274,-7.713953
SAN PEDRO 2,,42.45274,-7.713953
SAN ROMAN 1,,,
SAN TIBURCIO,,,
SANGUESA,,,
SANTA TERESA 1,,,
SANTA TERESA 2,,,
SANTIAGO-JARES 1,,42.404041,-7.078745
SANTIAGO-JARES 2,,42.404041,-7.078745
SANTIAGO-SIL 1,,,
SANTIAGO-SIL 2,,,
SANTIAGO-URUMEA 1,,,
SANTIAGO-URUMEA 2,,,
SANTIAGO-URUMEA 3,,,
SAUCELLE I 1,,41.045099,-6.806584
SAUCELLE I 2,,41.045099,-6.806584
SAUCELLE I 3,,41.045099,-6.806584
SAUCELLE I 4,,41.045099,-6.806584
SAUCELLE II 1,,41.035004,-6.803068
SAUCELLE II 2,,41.035004,-6.803068
SEQUEIROS 1,,,
SEQUEIROS 2,,,
SEQUEIROS 3,,,
SOBRADELO 1,,42.414211,-6.919955
SOBRADELO 2,,42.414211,-6.919955
SOBRON 1,,,
SOBRON 2,,,
SOTO ALBUREZ,,,
SOUTELO 1,,42.167153,-7.175107
SOUTELO 2,,42.167153,-7.175107
TORREJON 1,,39.835871,-5.989523
TORREJON 2,,39.835871,-5.989523
TORREJON 3,,39.835871,-5.989523
TORREJON 4,,39.835871,-5.989523
TRANCO DEL LOBO 1,,,
TRANCO DEL LOBO 2,,,
TRANCO DEL LOBO 3,,,
TRESPADERNE 1,,,
TRESPADERNE 2,,,
ULEA,,,
ULLIVARRI-GAMBOA 1,,,
URROZ 1,,,
URROZ 2,,,
VALDECANAS 1,,39.77787,-5.612464
VALDECANAS 2,,39.77787,-5.612464
VALDECANAS 3,,39.77787,-5.612464
VALDEOBISPO 1,,40.099081,-6.25077
VALDEOBISPO 2,,40.099081,-6.25077
VALLAT 1,,,
VALLAT 2,,,
VALPARAISO 1,,41.993368,-6.271342
VALPARAISO 2,,41.993368,-6.271342
VEGACERVERA 1,,,
VEGACERVERA 2,,,
VENTAS DE YANCI 1,,,
VENTAS DE YANCI 2,,,
VENTAS DE YANCI 3,,,
VENTAS DE YANCI 4,,,
VERA DE BIDASOA 1,,,
VERA DE BIDASOA 2,,,
VILLAGONZALO 1,,,
VILLAGONZALO 2,,,
VILLALBA 1,,,
VILLALBA 2,,,
VILLALCAMPO I 1,,41.491101,-6.084608
VILLALCAMPO I 2,,41.491101,-6.084608
VILLALCAMPO I 3,,41.491101,-6.084608
VILLALCAMPO II,,41.491101,-6.084608
VILLARINO 1,,41.271328,-6.320278
VILLARINO 2,,41.271328,-6.320278
VILLARINO 3,,41.271328,-6.320278
VILLARINO 4,,41.271328,-6.320278
VILLARINO 5,,41.271328,-6.320278
VILLARINO 6,,41.271328,-6.320278
VILLARREAL,,,
VIRGEN DEL PILAR 2,,,
VOZMEDIANO 1,,,
YANCI II 1,,,
YANCI II 2,,,
YESA,,,
ZABURDON,,,
ZUBIETA 1,,,
ZUBIETA 2,,,
ZUMARRESTA 1,,,
ZUMARRESTA 2,,,
CN ALMARAZ 1,18WALZ1-12345-0E,39.807631,-5.696131
CN ALMARAZ 2,18WALZ2-12345-04,39.807631,-5.696131
CN COFRENTES,18WCOF1-12345-0O,39.214969,-1.052563
CT ESCOMBRERAS 4,,37.571278,-0.945118
CT ESCOMBRERAS 5,,37.571278,-0.945118
CT GUARDO 1,18WGUA1-12345-0T,42.816278,-4.852454
CT GUARDO 2,18WGUA2-12345-0J,42.816278,-4.852454
CT LADA 4,18WLAD4-12345-0U,43.308109,-5.700788
CT SANTURCE 1,,43.339096,-3.052938
CT SANTURCE 2,,43.339096,-3.052938
GALLIPIENZO 1,,,
GALLIPIENZO 2,,,
AGUAYO 1,,43.095804,-4.000656
AGUAYO 2,,43.095804,-4.000656
AGUAYO 3,,43.095804,-4.000656
AGUAYO 4,,43.095804,-4.000656
AGUILAR 1,,,
AGUILAR 2,,,
AIGUAMOIX,,42.693919,0.916266
ALCALA DEL RIO 2,,,
ALCALA DEL RIO 3,,,
ANLLARES GR 1,18WALL1-12345-0K,42.838256,-6.525049
ANZANIGO,,,
ARATORES,,,
ARBON 1,,43.477229,-6.730199
ARBON 2,,43.477229,-6.730199
ARENAS 1,,,
ARENAS 2,,,
ARGONE 1,,,
ARGONE 2,,,
ARTIES 1,,42.700166,0.876562
ARTIES 2,,42.700166,0.876562
ASCO GR 1,18WASC1-12345-0Z,41.202217,0.571561
ASCO GR 2,18WASC2-12345-0P,41.202217,0.571561
BAHIA DE ALGECIRAS I,18WALG3-12345--K,36.182706,-5.38973
BAHIA DE ALGECIRAS II,18WALG3-12345--K,36.182706,-5.38973
BALAGUER,,,
BALIERA,,,
BARCENA BESAYA 1,,,
BARCENA BESAYA 2,,,
BARCENA GR 1,,42.577707,-6.561041
BARCENA GR 2,,42.577707,-6.561041
BARRADOS,,,
BARROSA,,,
BASERCA,,,
BEMBEZAR,,,
BENOS 1,,,
BENOS 2,,,
BIELSA,,,
BIESCAS II 1,,42.629227,-0.315932
BIESCAS II 2,,42.629227,-0.315932
BOADELLA PIE DE PRESA,,,
BOHI 1,,,
BOHI 2,,,
BONO 1,,,
BONO 2,,,
BOSSOST 1,,,
BOSSOST 2,,,
BUITRERAS 1,,,
BUITRERAS 2,,,
BUITRERAS 3,,,
CALA 1,,,
CALA 2,,,
CALABUIG,,,
CALDES 1,,42.54348,0.836933
CALDES 2,,42.54348,0.836933
CAMARASA II 1,,41.907888,0.886764
CAMARASA II 2,,41.907888,0.886764
CAMARASA II 3,,41.907888,0.886764
CAMARASA II 4,,41.907888,0.886764
CAMARMENA 1,,,
CAMARMENA 2,,,
CANALES,,,
CANALROYA,,,
CANELLES 1,,41.977825,0.611134
CANELLES 2,,41.977825,0.611134
CANELLES 3,,41.977825,0.611134
CANTILLANA 1,,,
CANTILLANA 2,,,
CAPDELLA II 1,,,
SUSQUEDA 3,,41.980234,2.525604
TAJO DE LA ENCANTADA 1,,36.908265,-4.763865
TAJO DE LA ENCANTADA 2,,36.908265,-4.763865
TAJO DE LA ENCANTADA 3,,36.908265,-4.763865
TAJO DE LA ENCANTADA 4,,36.908265,-4.763865
TALARN II 1,,,
TALARN II 2,,,
TALARN II 3,,,
TALARN II 4,,,
TAVASCAN INFERIOR,,,
TAVASCAN SUPERIOR 1,,42.637033,1.251468
TAVASCAN SUPERIOR 2,,42.637033,1.251468
TERMENS,,,
TERRADETS 1,,42.047605,0.894388
TERRADETS 2,,42.047605,0.894388
TERUEL GR 1,18WTER1-12345-0D,40.996283,-0.38417
TERUEL GR 2,18WTER2-12345-03,40.996283,-0.38417
TERUEL GR 3,18WTER3-12345-0U,40.996283,-0.38417
TORAN,,,
TORINA 1,,,
TORINA 2,,,
TORINA 3,,,
CAPDELLA II 2,,,
CAPDELLA II 3,,,
CAPDELLA II 4,,,
CAPDELLA II 5,,,
CARCAVILLA,,,
CASABLANCA,,,
CASTELFABIB,,,
CASTIELLO,,,
CAZULAS,,,
CIJARA M. DCHA. 1,,39.373055,-5.016053
CIJARA M. IZDA. 1,,39.373055,-5.016053
CIJARA M. IZDA. 2,,39.373055,-5.016053
CIJARA M. IZDA. 3,,39.373055,-5.016053
COMPOSTILLA II GR 3,18WCCO3-12345-0C,42.612447,-6.56483
COMPOSTILLA II GR 4,18WCOM4-12345-0S,42.612447,-6.56483
COMPOSTILLA II GR 5,18WCOM5-12345-0I,42.612447,-6.56483
CORDOBILLA 1,,,
CORDOBILLA 2,,,
CORDOBILLA 3,,,
CORNATEL GR 1,,42.416995,-6.831779
CORNATEL GR 2,,42.416995,-6.831779
CHILLAR,,,
DILAR 1,,,
DILAR 2,,,
DOIRAS 1,,43.38616,-6.825378
DOIRAS 2,,43.38616,-6.825378
DOIRAS 3,,43.38616,-6.825378
DONA ALDONZA 1,,,
DONA ALDONZA 2,,,
DUQUE,,,
DURCAL 1,,,
DURCAL 2,,,
EL BERBEL 1,,,
EL BERBEL 2,,,
EL BERBEL 3,,,
EL CARPIO 1,,,
EL CARPIO 2,,,
EL CARPIO 3,,,
EL CORCHADO 1,,,
EL CORCHADO 2,,,
EL CORCHADO 3,,,
EMBID DE LA RIBERA 1,,,
EMBID DE LA RIBERA 2,,,
ENCINAREJO 1,,,
ENCINAREJO 2,,,
ERISTE 1,,42.583678,0.483248
ERISTE 2,,42.583678,0.483248
ESCALES 1,,,
ESCALES 2,,,
ESCALES 3,,,
ESCATRON GR 5,,41.296437,-0.336406
ESPOT 1,,,
ESPOT 2,,,
ESTANY GENTO-SALLENTE 1,18WSLTG-12345-0T,42.500623,0.989212
ESTANY GENTO-SALLENTE 2,18WSLTG-12345-0T,42.500623,0.989212
ESTANY GENTO-SALLENTE 3,18WSLTG-12345-0T,42.500623,0.989212
ESTANY GENTO-SALLENTE 4,18WSLTG-12345-0T,42.500623,0.989212
ESTERRI 1,,,
ESTERRI 2,,,
ESTERRI 3,,,
EUME GR 1,,43.407473,-8.011213
EUME GR 2,,43.407473,-8.011213
FLIX 1,,,
FLIX 2,,,
FLIX 3,,,
FLIX 4,,,
GAVET 1,,,
GAVET 2,,,
GOBANTES,,,
GRADO I 1,,,
GRADO I 2,,,
GRADO II 1,,,
GRADO II 2,,,
GUADALEN,,,
GUADALMELLATO,,,
GUADALMENA,,,
GUILLENA 1,,37.567315,-6.049541
GUILLENA 2,,37.567315,-6.049541
GUILLENA 3,,37.567315,-6.049541
HIDROELECTRICA DE HUESCA,,,
HUERMEDA,,,
IP 1,,42.722707,-0.462906
IP 2,,42.722707,-0.462906
IP 3,,42.722707,-0.462906
IZNAJAR 1,,37.274707,-4.387173
IZNAJAR 2,,37.274707,-4.387173
JABARRELLA 1,,,
JABARRELLA 2,,,
JABARRELLA 3,,,
JACA 1,,,
JACA 2,,,
JANDULA 1,,,
JANDULA 2,,,
JANDULA 3,,,
JAUJA 1,,,
JAUJA 2,,,
JAUJA 3,,,
JAVIERRELATRE 1,,,
JAVIERRELATRE 2,,,
JUEU,,,
LA BAELLS,,,
LA MORANA 1,,,
LA MORANA 2,,,
LA MORCA,,,
LA PARAYA 1,,,
LA PARAYA 2,,,
LA REMOLINA GR 1,,42.932872,-5.085709
LA REMOLINA GR 2,,42.932872,-5.085709
LA RIBEIRA GR 1,,,
LA SERENA,,,
LA VEGA 1,,,
LA VEGA 2,,,
LAFORTUNADA CINCA 1,,42.543496,0.18304
LAFORTUNADA CINCA 2,,42.543496,0.18304
LAFORTUNADA CINCA 3,,42.543496,0.18304
LAFORTUNADA CINQUETA 1,,42.542878,0.198028
LAFORTUNADA CINQUETA 2,,42.542878,0.198028
LANUZA 1,,42.750252,-0.314465
LANUZA 2,,42.750252,-0.314465
LAS ONDINAS GR 1,,42.842864,-6.471276
LAS ONDINAS GR 2,,42.842864,-6.471276
LASPUNA 1,,,
LASPUNA 2,,,
LERIDA,,,
LES ILLES,,,
LITORAL DE ALMERIA GR 1,18WLIT1-12345-0A,36.978652,-1.904433
LITORAL DE ALMERIA GR 2,18WLIT2-12345-00,36.978652,-1.904433
LOS BARRIOS,18WBRR1-12345-0H,36.182641,-5.418967
LOS ORGANOS 1,,,
LOS ORGANOS 2,,,
LOS RABANOS 1,,,
LOS RABANOS 2,,,
LLADRES,,,
LLAVORSI CARDOS 1,,42.496342,1.213129
LLAVORSI CARDOS 2,,42.496342,1.213129
LLESP 1,,,
LLESP 2,,,
MARMOLEJO 1,,,
MARMOLEJO 2,,,
MARRACOS 1,,,
MARRACOS 2,,,
MEDIANO 1,,42.312946,0.210984
MEDIANO 2,,42.312946,0.210984
MENGIBAR 1,,,
MENGIBAR 2,,,
MENGIBAR 3,,,
MEQUINENZA 1,,41.368983,0.273381
MEQUINENZA 2,,41.368983,0.273381
MEQUINENZA 3,,41.368983,0.273381
MEQUINENZA 4,,41.368983,0.273381
MOLI,,,
MONTAMARA 1,,42.673534,1.235138
MONTAMARA 2,,42.673534,1.235138
MONTESQUIU,,,
MORALETS 1,,42.578699,0.758827
MORALETS 2,,42.578699,0.758827
MORALETS 3,,42.578699,0.758827
MORES,,,
NACIMIENTO 1,,,
NACIMIENTO 2,,,
NEGRATIN,,,
NUEVO CASTILLO,,,
NUEVO CHORRO,,,
OLIANA 1,,,
OLIANA 2,,,
OLIANA 3,,,
ORELLANA CANAL,,,
ORELLANA PIE DE PRESA,,,
ORFANS,,,
PAMPANEIRA,,,
PAREDONES 1,,,
PAREDONES 2,,,
PASTERAL 1,,,
PASTERAL II 1,,,
PASTERAL II 2,,,
PEDRO MARIN 1,,,
PEDRO MARIN 2,,,
PENADRADA GR 1,,,
PENADRADA GR 2,,,
PINTADO 1,,,
PINTADO 2,,,
PINTADO 3,,,
POBLA II 1,,,
POBLA II 2,,,
PONT DE REI 1,,42.847567,0.735271
PONT DE REI 2,,42.847567,0.735271
PONT DE SUERT 1,,,
PONT DE SUERT 2,,,
POQUEIRA 1,,,
POQUEIRA 2,,,
PORTO GR 1,,,
PRADA GR 1,,42.310141,-7.041795
PRADA GR 2,,42.310141,-7.041795
PUENTE MONTANANA 1,,,
PUENTE MONTANANA 2,,,
PUENTE NUEVO GR 3,18WPNN3-12345-0I,38.111133,-4.934664
PUENTES GR 1,18WPGR1-12345-04,43.439951,-7.861837
PUENTES GR 2,18WPGR2-12345-0V,43.439951,-7.861837
PUENTES GR 3,18WPGR3-12345-0L,43.439951,-7.861837
PUENTES GR 4,18WPGR4-12345-0B,43.439951,-7.861837
PUERTO PENA 1,,39.144383,-5.183698
PUERTO PENA 2,,39.144383,-5.183698
PUERTO PENA 3,,39.144383,-5.183698
PURROY,,,
QUERENO GR 1,,42.417019,-6.831793
QUERENO GR 2,,42.417019,-6.831793
RACIONEROS 1,,,
RACIONEROS 2,,,
RIBA ROJA 1,,41.242605,0.430549
RIBA ROJA 2,,41.242605,0.430549
RIBA ROJA 3,,41.242605,0.430549
RIBA ROJA 4,,41.242605,0.430549
RIBADELAGO GR 1,,,
RIBADELAGO GR 2,,,
RIBADELAGO GR 3,,,
RIBADELAGO GR 4,,,
RIOSCURO GR 1,,,
RIOSCURO GR 2,,,
RIVERA 1,,,
RONDA 1,,,
RONDA 2,,,
SABINANIGO 1,,,
SABINANIGO2,,,
SALINAS,,,
SAN AGUSTIN GR 1,,42.153868,-7.062777
SAN AGUSTIN GR 2,,42.153868,-7.062777
SAN AUGUSTO 1,,,
SAN AUGUSTO 2,,,
SAN AUGUSTO 3,,,
SAN CALIXTO 1,,,
SAN CALIXTO 2,,,
SAN MATEO,,,
SAN MAURICI 1,,,
SAN MAURICI 2,,,
SAN MAURICI 3,,,
SAN PASCUAL 1,,,
SAN PASCUAL 2,,,
SAN RAMON,,,
SAN SEBASTIAN GR 1,,,
SAN SEBASTIAN GR 2,,,
SANTA ANA 1,,41.882329,0.580478
SANTA ANA 2,,41.882329,0.580478
SANTA MARINA GR 1,,,
SANTA MARINA GR 2,,,
SANTA MARINA GR 3,,,
SAU 1,,41.968011,2.413018
SAU 2,,41.968011,2.413018
SEIRA II 1,,,
SEIRA II 2,,,
SEIRA II 3,,,
SENET 1,,,
SENET 2,,,
SEROS II 1,,,
SEROS II 2,,,
SEROS II 3,,,
SEROS II 4,,,
SILVON 1,,43.387117,-6.825233
SILVON 2,,43.387117,-6.825233
SUSQUEDA 1,,41.980234,2.525604
SUSQUEDA 2,,41.980234,2.525604
TORRASA,,,
TRANCO DE BEAS 1,,38.175002,-2.795916
TRANCO DE BEAS 2,,38.175002,-2.795916
TRANCO DE BEAS 3,,38.175002,-2.795916
TREGURA 1,,,
TREGURA 2,,,
UNARRE,,,
URDICETO 1,,,
URDICETO 2,,,
URDON 1,,,
URDON 2,,,
URDON 3,,,
VALTODANO 1,,,
VALTODANO 2,,,
VALTODANO 3,,,
VANDELLOS GR 2,18WVAN2-12345-0W,40.950367,0.865747
VIELHA 1,,,
VIELHA 2,,,
VILALLER 1,,,
VILALLER 2,,,
VILLAFRANCA 1,,,
VILLAFRANCA 2,,,
VILLANUA,,,
ZUJAR 1,,,
ZUJAR 2,,,
ENTREPENAS GRUPO 1,,40.493099,-2.750452
ENTREPENAS GRUPO 2,,40.493099,-2.750452
BUENDIA GRUPO 1,,40.398692,-2.783605
BUENDIA GRUPO 2,,40.398692,-2.783605
BUENDIA GRUPO 3,,40.398692,-2.783605
BOLARQUE I GRUPO 1,,40.362584,-2.819307
BOLARQUE I GRUPO 2,,40.362584,-2.819307
BOLARQUE II GRUPO 1,,40.362584,-2.819307
BOLARQUE II GRUPO 2,,40.362584,-2.819307
BOLARQUE II GRUPO 3,,40.362584,-2.819307
BOLARQUE II GRUPO 4,,40.362584,-2.819307
ZORITA GRUPO 1,,,
ZORITA GRUPO 2,,,
ZORITA GRUPO 3,,,
ALMOGUERA GRUPO 1,,,
ALMOGUERA GRUPO 2,,,
ALMOGUERA GRUPO 3,,,
CASTREJON GRUPO 1,,39.85291,-4.473968
CASTREJON GRUPO 2,,39.85291,-4.473968
CASTREJON GRUPO 3,,39.85291,-4.473968
CASTREJON GRUPO 4,,39.85291,-4.473968
VILLALBA GRUPO 1,,,
VILLALBA GRUPO 2,,,
BURGUILLO GRUPO 1,,40.424446,-4.533892
BURGUILLO GRUPO 2,,40.424446,-4.533892
BURGUILLO GRUPO 3,,40.424446,-4.533892
PUENTE NUEVO GRUPO 1,,,
PUENTE NUEVO GRUPO 2,,,
PUENTE NUEVO GRUPO 3,,,
SAN JUAN GRUPO 1,,40.372892,-4.311872
SAN JUAN GRUPO 2,,40.372892,-4.311872
LAS PICADAS GRUPO 1,,,
LAS PICADAS GRUPO 2,,,
SAN ISIDORO (BARRIOS) GRUPO 1,,42.849659,-5.863412
SAN ISIDORO (BARRIOS) GRUPO 2,,42.849659,-5.863412
SAN ISIDORO (BARRIOS) GRUPO 3,,42.849659,-5.863412
SAN ISIDORO (BARRIOS) GRUPO 4,,42.849659,-5.863412
ESPINOSA GRUPO 1,,,
CIMANES GRUPO 1,,,
ALCOBA GRUPO 1,,,
LA TOBA GRUPO 1,,,
BUENAMESON GRUPO 1,,,
BUENAMESON GRUPO 2,,,
BUENAMESON GRUPO 3,,,
BURGOMILLODO GRUPO 1,,,
BURGOMILLODO GRUPO 2,,,
BURGOMILLODO GRUPO 3,,,
BURGOMILLODO GRUPO 4,,,
LINARES ARROYO GRUPO 1,,,
LINARES ARROYO GRUPO 2,,,
LAS VENCIAS GRUPO 1,,,
LANCARA GRUPO 1,,,
LANCARA GRUPO 2,,,
EL PELGO GRUPO 1,,,
EL PELGO GRUPO 2,,,
BELESAR GRUPO 1,,42.628788,-7.711572
BELESAR GRUPO 2,,42.628788,-7.711572
BELESAR GRUPO 3,,42.628788,-7.711572
LOS PEARES GRUPO 1,,42.465274,-7.723018
LOS PEARES GRUPO 2,,42.465274,-7.723018
LOS PEARES GRUPO 3,,42.465274,-7.723018
VELLE GRUPO 1,,42.357771,-7.851453
VELLE GRUPO 2,,42.357771,-7.851453
CASTRELO GRUPO 1,,42.292457,-8.117347
CASTRELO GRUPO 2,,42.292457,-8.117347
ALBARELLOS GRUPO 1,,42.397712,-8.157176
FRIEIRA GRUPO 1,,42.154699,-8.192467
FRIEIRA GRUPO 2,,42.154699,-8.192467
REGUEIRO GRUPO 1,,42.335657,-7.520915
REGUEIRO GRUPO 2,,42.335657,-7.520915
SALAS GRUPO 1,,41.925664,-7.942624
LAS CONCHAS GRUPO 1,,,
LAS CONCHAS GRUPO 2,,,
LAS CONCHAS GRUPO 3,,,
TAMBRE I GRUPO 1,,42.83637,-8.849735
TAMBRE I GRUPO 2,,42.83637,-8.849735
TAMBRE I GRUPO 3,,42.83637,-8.849735
TAMBRE I GRUPO 4,,42.83637,-8.849735
TAMBRE II GRUPO 1,,42.83637,-8.849735
PORTODEMOUROS GRUPO 1,,42.85559,-8.190876
PORTODEMOUROS GRUPO 2,,42.85559,-8.190876
MEZONZO GRUPO 1,,,
MEZONZO GRUPO 2,,,
LEBOREIRO GRUPO 1,,,
LEBOREIRO GRUPO 2,,,
CABANELAS GRUPO 1,,,
GUIMIL GRUPO 1,,,
GUIMIL GRUPO 2,,,
FERVENZA GRUPO 1,,,
MEIRAMA GRUPO 1,18WMEI1-12345-0I,43.16853,-8.409357
NARCEA GRUPO 2,18WNRC2-12345-0G,43.292086,-6.394014
NARCEA GRUPO 3,18WNRC3-12345-06,43.292086,-6.394014
LA ROBLA GRUPO 1,18WROB1-12345-0L,42.792627,-5.635153
LA ROBLA GRUPO 2,18WROB2-12345-0B,42.792627,-5.635153
CENTRAL ERA NOVA GRUPO 1,,,
CENTRAL ERA NOVA GRUPO 2,,,
TORRECILLA III GRUPO 1,,,
TORRECILLA III GRUPO 2,,,
CACHINA,,,
SALTO DEL MARTEL 1,,,
SALTO DEL MARTEL 2,,,
SAN ROQUE GRUPO 1,18WSROQ1-1234-06,36.195639,-5.413628
SAN ROQUE GRUPO 2,18WSROQ2-1234-0Y,36.195639,-5.413628
CASTELLON,18WCTN3-12345-04,39.955685,0.002317
"BESOS, GRUPO 3",18WBES3-12345-0V,41.418465,2.228594
EL BATAN,,,
LAS GRAJAS 1,,,
LAS GRAJAS 2,,,
MOLINO DE SANTIAGO,,,
"CTCC CASTEJON, GRUPO 1",18WCTJON1-123-06,42.177914,-1.693547
"BESOS, GRUPO 4",18WBES4-12345-0L,41.418465,2.228594
C.H. MILLARES II GRUPO 1,,39.223433,-0.718373
C.H. MILLARES II GRUPO 2,,39.223433,-0.718373
ZIERBENA,18WBAHIAB-123-0X,43.359035,-3.09211
SNIACE,,43.360549,-4.059074
EL MORELL-PERAFORT,,41.190917,1.221364
"MARINA DE CUDEYO (COGENERACION 75,5)",,43.413366,-3.777822
REPSOL PUERTOLLANO,,38.673985,-4.053176
REPSOL PETROLEO TARRAGONA,,41.175514,1.225203
COMPLEJO INDUSTRIAL DE LA CORUNA,,43.347769,-8.452851
"CASTEJON, GRUPO A",18WCTJON2-123-0Z,42.177914,-1.693547
TARRAGONA  GRUPO 1,18WTARRAG-123-03,41.107411,1.191433
TRONCEDA 1,,,
TRONCEDA 2,,,
FERVENCIA,,,
PIAGO DE MARTUL,,,
BATAN-RIOBARBA,,,
CHAVIN,,,
GERDIZ,,,
POZO CAPITAN,,,
"SANTA MARIA DE GARONA, GRUPO 1",18WGAR1-12345-08,42.774247,-3.207318
TARRAGONA,18WTAPOWER-12-0V,41.110242,1.180547
"COGENERACION, PLANTA A",,43.250577,-2.967965
CAMPO DE GIBRALTAR GRUPO 10,18WCAMGI10-12-07,36.183459,-5.392914
CAMPO DE GIBRALTAR GRUPO 20,18WCAMGI20--1-0D,36.183459,-5.392914
"SANTURCE, GRUPO 4",18WSTC4-12345-0I,43.339096,-3.052938
ARCOS DE LA FRONTERA GRUPO 2,18WARCOS2-123-06,36.673002,-5.816132
PALOS DE LA FRONTERA GRUPO 1,18WPALOS1-123-0Z,37.183318,-6.886318
GE PLASTICS ESPANA,,37.70357,-1.099653
ARRUBAL GRUPO 2,18WARRU2-1234-0A,42.418942,-2.250145
ARRUBAL GRUPO 1,18WARRU1-1234-0J,42.418942,-2.250145
"COGENERACION, PLANTA B",,43.250577,-2.967965
ARCOS DE LA FRONTERA GRUPO 1,18WARCOS1-123-0E,36.673002,-5.816132
PALOS DE LA FRONTERA GRUPO 2,18WPALOS2-123-0R,37.183318,-6.886318
AMOREBIETA,18WAMBIETA-12-0S,43.234597,-2.749908
PALOS DE LA FRONTERA GRUPO 3,18WPALOS3-123-0J,37.183318,-6.886318
"ACECA, GRUPO 3",18WACE3-12345-00,39.943972,-3.854838
CARTAGENA GRUPO 2,18WCTGN2-1234-03,37.572744,-0.938408
CARTAGENA GRUPO 1,18WCTGN1-1234-0C,37.572744,-0.938408
ARCOS DE LA FRONTERA GRUPO 3,18WARCOS3-123-0Z,36.673002,-5.816132
ESCOMBRERAS GRUPO 1,18WESCCC1-123-0T,37.573129,-0.938909
ESCOMBRERAS GRUPO 2,18WESCCC2-123-0L,37.573129,-0.938909
ESCOMBRERAS GRUPO 3,18WESCCC3-123-0D,37.573129,-0.938909
CARTAGENA GRUPO 3,18WCTGN3-1234-0V,37.572744,-0.938408
CRISTOBAL COLON,18WCOL4-12345-02,37.216397,-6.943633
"ACECA, GRUPO 4",18WACE4-12345-0R,39.943972,-3.854838
DEL MOLINO,,,
RESSEC (ASERRADORA),,,
CICLO COMBINADO DE CASTELNOU,18WCTNU-12345-0U,41.216921,-0.294205
CTCC ESCOMBRERAS,18WESC6-12345-07,37.5647,-0.951324
CTCC PLANA DEL VENT 1,18WPVENT1--1234A,40.959398,0.869636
"CCC SAGUNTO, GRUPO 1",18WSAGU1-123--0J,39.642475,-0.233208
CTCC PLANA DEL VENT 2,18WPVENT2--12342,40.959398,0.869636
"CCC SAGUNTO, GRUPO 2",18WSAGU2-123--0A,39.642475,-0.233208
"CCC SAGUNTO, GRUPO 3",18WSAGU3-123--01,39.642475,-0.233208
"CTCC AS PONTES, GRUPO 5",18WPGR5-123456-J,43.444418,-7.864334
"CTCC SABON, GRUPO 3",18WSBO3-12345-01,43.329639,-8.501986
CTCC ESCATRON,18WECT2-123456-X,41.296437,-0.336406
ESCATRON,18WECT3-123456-N,41.296437,-0.336406
"CTCC CASTELLON, GRUPO 4",18WCTN4-123456-C,39.958846,-0.002194
"CASTEJON, GRUPO 2",,42.177914,-1.693547
MALA1 (CTCC MALAGA),18WMALA1-12345-L,36.748363,-4.562831
CTCC BAHIA DE ALGECIRAS,18WALG3-12345--K,36.182706,-5.38973
"CTCC SOTO DE RIBERA, GRUPO 4",18W18WSRI4--123V,43.316242,-5.876937
"PUERTO DE BARCELONA, GRUPO 1",18WPBCN1-12345-D,41.336825,2.158958
"PUERTO DE BARCELONA, GRUPO 2",18WPBCN2-12345-4,41.336825,2.158958
"CTCC SOTO DE RIBERA, GRUPO 5",18WSRI5-123456-L,43.316242,-5.876937
"BESOS, GRUPO 5",18WBES5-123456-T,41.418465,2.228594
UNIDAD COGENERACION II,,37.183712,-6.899463
CCC BAHIA DE ALGECIRAS,18WALG3-12345--K,36.182706,-5.38973
"San Esteban II, Grupo 1",,42.41433,-7.649695
CENTRAL PORTOCHAO,,,
CENTRAL DE PORTODIS,,,
La Muela II Grupo 7,18WMUEL-12345-03,39.243581,-0.931709
La Muela II Grupo 4,18WMUEL-12345-03,39.243581,-0.931709
La Muela II Grupo 5,18WMUEL-12345-03,39.243581,-0.931709
La Muela II Grupo 6,18WMUEL-12345-03,39.243581,-0.931709
Central de San Pedro II Grupo 1,,,
