name,eic_code,lat,lon
Grande Dixence,12W-0000000902-P,46.0047716534,7.67810397785
Grande Dixence,12W-0000000902-P,46.0062309114,7.70909195632
Grande Dixence,12W-0000000902-P,46.0592145454,7.54848086406
Grande Dixence,12W-0000000902-P,46.013561516,7.48383646934
Grimsel 1-Grimselsee,12W-0000000031-O,46.5753380766,8.33353407357
Grimsel 1-Oberaarsee,12W-0000000031-O,46.5753380766,8.33353407357
Grimsel 2,12W-0000000031-O,46.5680720667,8.31932651704
Grindelwald,,46.6264198282,8.05024233615
Grono,,46.2420119954,9.15352000435
Grossbach,,47.0258051067,9.44161096561
Gsteig,,46.3852280895,7.26861425605
Guarda (Ara),,46.7684823294,10.1429807693
Hagendorn,,47.2016699737,8.43759101386
Hagerhüsli,,47.1209582677,7.53548691316
Hagneck 2,,47.0596245726,7.17800844643
Handeck 1,12W-0000000031-O,46.6168313032,8.30758712831
Handeck 3 - Diagonalpumpe,12W-0000000031-O,46.6156957263,8.30313005616
Handeck 3 - Isogyre,12W-0000000031-O,46.6156957263,8.30313005616
Hard Wülflingen,,47.5179055877,8.67376758421
Haslen,,46.9838748007,9.06034155135
Hauterive,,46.7689506687,7.1275763544
Hefti,,46.9646347789,9.04017863032
Heiligkreuz,,46.347614362,8.17519358557
Herrentöbeli,,47.2447757187,9.17791678684
Höngg,,47.4014693207,8.48651399019
Hopflauenen-Leimboden,12W-0000000031-O,46.715113414,8.27751698219
Hopflauenen-Trift,12W-0000000031-O,46.715113414,8.27751698219
Hospental,,46.6205638209,8.56904462908
Hospitalet,,45.8860019638,7.18722185045
Hüribach,,46.9710051496,8.78249669152
Ibach,,47.0071473786,8.64715120305
Igiser Mülbach 1 (Landquart 1),,46.9593278102,9.57988985784
Igiser Mülbach 2 (Landquart 2),,46.9548019948,9.5668303331
Ilanz 1 (Stufe Tavanasa),,46.7747637594,9.1952255793
Ilanz 2 (Stufe Panix (Pigniu)),,46.7747637594,9.1952255793
Illsee,,46.2832519814,7.68879773306
Illsee,,46.2608306213,7.65588229667
Im Roos,,47.2585402791,9.12960201415
Ingenbohl,,47.0046337809,8.6119820992
Innere Spinnerei,,47.1403291209,8.57250348397
Innertkirchen 2,12W-0000000031-O,46.7085534816,8.22601948865
Interlaken,,46.6826409841,7.85010729942
Interlaken,,46.6820230364,7.84683489879
Isenthal (Bolzbach),,46.8992075573,8.59340713177
Islas,,46.5056195848,9.85728901713
Jaun,,46.6085004996,7.26934360331
Jenins,,46.9931780282,9.55480652195
Juramill,,47.4105191351,7.49467015206
Kallnach,,47.0214990152,7.22817749023
Kalter Brunnen,,46.3124055348,7.81615308604
Kandergrund,12W-0000000031-O,46.5427473984,7.65948659951
Kandersteg (Dorf),,46.4959386063,7.67518789714
Kandersteg (Eggeschwand),,46.4750989753,7.66012339529
Kandersteg (Zilfuri),,46.4956334904,7.69159893354
Kappelerhof,,47.4845539139,8.29283192528
Kembs,,47.6549559529,7.51941590623
Kleintal (Isenthal),,46.9100429809,8.56226516908
Klingnau,,47.5945791001,8.22572773348
Klosters,,46.861014512,9.89557404649
Klusi,,46.6638985262,7.54826368379
Kollbrunn,,47.4592833018,8.76883185531
Kraftwerk Walibach,,46.4521519549,8.21513948705
Krauchbachwerk,,46.9561528371,9.15976534811
Kubel,,47.4019094764,9.32364063827
Küblis,,46.913974185,9.78202924909
KW Jungbach,,46.1875857555,7.80376246261
KW Sagenbach,,46.8284428074,9.60614992526
"KW Siwibach (Eisten, VS)",,46.1797220622,7.91106743398
KW Ulrichen,,46.5031259385,8.31853164755
KWKW Bachtoli,,46.2926424983,7.77903138525
KWKW Dornbach,,46.3912093026,7.75702702489
La Dernier,,46.7020995589,6.34993754477
La Dixence,,46.1127290441,7.3218520553
"La Douve, Aigle",,46.3277994563,7.01531866907
La Goule,,47.2287001901,6.92853835569
La Jougnenaz,,46.7232276398,6.39660508601
La Petite Vaux,,46.4888599452,6.40502679993
La Peuffeyre,,46.2659833584,7.06171756484
La Rançonnière,,47.0529629931,6.71594514968
La Rasse,,46.1813257215,7.0092074642
La Zour,,46.2744977933,7.35289555834
Ladral,,46.771415734,9.11876991407
Lauenen (Louibach),,46.4241533318,7.31831395313
Laufen (Wasserfall),,47.4196898837,7.50117302601
Laufenburg,,47.5558907696,8.04884507333
Lavey,,46.2144442208,7.01296270519
Le Chalet,,46.7277263163,6.52224302381
Le Châtelot,,47.1209584467,6.77393285741
Le Furcil,,46.9536626014,6.73186608774
Les Clées,,46.7311268769,6.44499252092
Les Moyats,,46.9529131011,6.75657368575
"Les Pontets, Com. de Riddes",,46.1295458122,7.25182026579
Lessoc,,46.5060508043,7.05326712822
Letten,,47.3870125904,8.53232193345
Leuggelbach,,46.9774012894,9.04726356888
Lienz,,47.2751747537,9.525398933
Linthal,12W-0000000018-B,46.915510447,8.98790156154
Linthkraft (Stiftung),,46.9200748442,8.99630573219
"Linthkraft, Netstal",,47.0737495147,9.06069079857
Linthwerk,,46.9260539645,8.99989350898
Lizun,,46.3806401186,9.65796327585
Lochmühle,,47.4603255412,9.43979811879
Lona,,46.1551994564,7.54582501443
Lorzentobel 1,,47.1803537205,8.55474850407
Lorzentobel 2,,47.1720203925,8.56064287994
Lorzentobel 3,,47.1957044664,8.53936374921
Lostallo,,46.3219576602,9.20903078792
Lötschen,,46.3197285465,7.74427490433
Lucendro,,46.5263515901,8.59770900919
Lucendro,,46.5523390702,8.57218411816
Luchsingen,,46.9660497748,9.0354895251
Lunschania,,46.6601503473,9.18823038522
Luterbach,,47.2141946615,7.57472874781
Luzzone,12W-0000000026-D,46.565256077,8.96078316021
